Unnamed: 0,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID,OverNO
242,5.0,1840,2,18,Rajasthan Royals,Dhruv Jurel,Bhuvneshwar Kumar,,18,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.5,1.0,1.0,0,612945.0,-65.5,-151.5,4.0,0,,38.0,STRAIGHT BALL,44.0,GLIDE,0.0,0.0,5,17.0,184,5,Outside Off stump,Short of Good Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
243,6.0,1840,2,18,Rajasthan Royals,Dhruv Jurel,Bhuvneshwar Kumar,,18,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.6,1.0,1.0,0,612947.0,54.0,-154.0,4.0,0,,38.0,STRAIGHT BALL,99.0,SCOOP,0.0,0.0,6,17.0,188,5,Outside Off stump,Short of Good Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
244,1.0,1840,2,18,Rajasthan Royals,Shubham Dubey,Josh Hazlewood,,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,18.1,1.0,1.0,0,612952.0,127.5,34.5,1.0,0,,38.0,STRAIGHT BALL,11.0,LOFTED ON DRIVE,0.0,0.0,1,18.0,189,5,Outside Off stump,Full Toss,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
245,2.0,1840,2,18,Rajasthan Royals,Dhruv Jurel,Josh Hazlewood,,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,18.2,1.0,1.0,0,612955.0,81.0,38.5,0.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,2,18.0,189,5,Outside Off stump,Short Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
246,3.0,1840,2,18,Rajasthan Royals,Dhruv Jurel,Josh Hazlewood,,19,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,18.3,1.0,1.0,0,612957.0,81.0,38.5,0.0,0,,38.0,STRAIGHT BALL,44.0,GLIDE,0.0,0.0,3,18.0,189,6,Outside Off stump,Yorker,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
247,4.0,1840,2,18,Rajasthan Royals,Jofra Archer,Josh Hazlewood,,19,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,18.4,1.0,1.0,0,612963.0,-63.5,46.0,0.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,4,18.0,189,7,Outside Off stump,Short Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
248,5.0,1840,2,18,Rajasthan Royals,Wanindu Hasaranga,Josh Hazlewood,,19,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,18.5,1.0,1.0,0,612966.0,-63.5,46.0,0.0,0,,39.0,ANGLED IN,50.0,BACKFOOT DEFENCE,0.0,0.0,5,18.0,189,7,Middle stump,Short of Good Length,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
249,6.0,1840,2,18,Rajasthan Royals,Wanindu Hasaranga,Josh Hazlewood,,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,18.6,1.0,1.0,0,612968.0,-49.0,-128.5,0.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,6,18.0,189,7,Outside Off stump,Short of Good Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
250,1.0,1840,2,18,Rajasthan Royals,Shubham Dubey,Yash Dayal,,20,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,19.1,1.0,1.0,0,612974.0,-155.5,34.0,0.0,0,,39.0,ANGLED IN,18.0,SLOG SHOT,0.0,0.0,1,19.0,189,8,Leg stump,Full Toss,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
251,2.0,1840,2,18,Rajasthan Royals,Tushar Deshpande,Yash Dayal,,20,2,1 (BY),1,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0.0,19.2,1.0,1.0,1,612976.0,-155.5,34.0,1.0,0,,39.0,ANGLED IN,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,2,19.0,190,8,Outside Off stump,Yorker,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
252,3.0,1840,2,18,Rajasthan Royals,Wanindu Hasaranga,Yash Dayal,,20,3,1 WK,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Run Out,WICKET,0.0,19.3,1.0,1.0,0,612982.0,-63.5,177.5,1.0,0,,39.0,ANGLED IN,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,3,19.0,191,9,Off stump,Full Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
253,4.0,1840,2,18,Rajasthan Royals,Fazalhaq Farooqi,Yash Dayal,,20,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,19.4,1.0,1.0,0,612983.0,90.0,170.5,1.0,0,,39.0,ANGLED IN,47.0,FRONTFOOT ON DRIVE,0.0,0.0,4,19.0,192,9,Off stump,Full Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
254,5.0,1840,2,18,Rajasthan Royals,Tushar Deshpande,Yash Dayal,,20,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,19.5,1.0,1.0,0,612986.0,19.5,-42.0,1.0,0,,38.0,STRAIGHT BALL,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,5,19.0,193,9,Outside Off stump,Full Toss,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
255,6.0,1840,2,18,Rajasthan Royals,Fazalhaq Farooqi,Yash Dayal,,20,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,19.6,1.0,1.0,0,612987.0,-83.0,153.0,1.0,0,,39.0,ANGLED IN,5.0,LOFTED OFF DRIVE,0.0,0.0,6,19.0,194,9,Outside Off stump,Short of Good Length,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,
0,1.0,1841,1,13,Chennai Super Kings,Shaik Rasheed,Mohammad Shami,,1,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,0.1,1.0,1.0,0,614300.0,,,0.0,0,,42.0,OUTSWINGER,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,1,0.0,0,1,Outside Off stump,Short of Good Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1,2.0,1841,1,13,Chennai Super Kings,Sam Curran,Mohammad Shami,,1,2,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0.0,0.2,1.0,1.0,1,614304.0,,,1.0,0,,30.0,ANGLED ACROSS,105.0,LEFT ALONE,0.0,0.0,2,0.0,1,1,Outside Off stump,Short of Good Length,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2,3.0,1841,1,13,Chennai Super Kings,Sam Curran,Mohammad Shami,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.2,1.0,1.0,0,614308.0,80.0,-12.0,1.0,0,,38.0,STRAIGHT BALL,47.0,FRONTFOOT ON DRIVE,0.0,0.0,3,0.0,2,1,Leg stump,Full Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3,4.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,0.3,1.0,1.0,0,614309.0,-75.5,-15.5,0.0,0,,42.0,OUTSWINGER,27.0,FORWARD PUSH,0.0,0.0,4,0.0,2,1,Outside Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4,5.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,0.4,1.0,1.0,0,614311.0,-70.5,37.5,0.0,0,,38.0,STRAIGHT BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,5,0.0,2,1,Outside Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5,6.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,0.5,1.0,1.0,0,614313.0,-207.5,75.5,4.0,0,,38.0,STRAIGHT BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,6,0.0,6,1,Outside Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6,7.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.6,1.0,1.0,0,614314.0,63.0,98.0,1.0,0,,39.0,ANGLED IN,97.0,BACKFOOT PUSH,0.0,0.0,7,0.0,7,1,Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7,1.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Pat Cummins,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,1.1,1.0,1.0,0,614318.0,-204.0,82.5,4.0,0,,38.0,STRAIGHT BALL,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,1,1.0,11,1,Outside Off stump,Good Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
8,2.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Pat Cummins,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,1.2,1.0,1.0,0,614322.0,-76.5,33.5,1.0,0,,39.0,ANGLED IN,27.0,FORWARD PUSH,0.0,0.0,2,1.0,12,1,Outside Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
9,3.0,1841,1,13,Chennai Super Kings,Sam Curran,Pat Cummins,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,1.3,1.0,1.0,0,614323.0,58.5,93.5,0.0,0,,38.0,STRAIGHT BALL,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,3,1.0,12,1,Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
10,4.0,1841,1,13,Chennai Super Kings,Sam Curran,Pat Cummins,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,1.4,1.0,1.0,0,614324.0,-67.5,50.0,0.0,0,,38.0,STRAIGHT BALL,97.0,BACKFOOT PUSH,0.0,0.0,4,1.0,12,1,Outside Leg stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
11,5.0,1841,1,13,Chennai Super Kings,Sam Curran,Pat Cummins,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,1.5,1.0,1.0,0,614328.0,-53.0,91.5,1.0,0,,39.0,ANGLED IN,47.0,FRONTFOOT ON DRIVE,0.0,0.0,5,1.0,13,1,Off stump,Full Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
12,6.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Pat Cummins,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,1.6,1.0,1.0,0,614331.0,-83.5,218.0,4.0,0,,38.0,STRAIGHT BALL,5.0,LOFTED OFF DRIVE,0.0,0.0,6,1.0,17,1,Outside Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
13,1.0,1841,1,13,Chennai Super Kings,Sam Curran,Mohammad Shami,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2.1,1.0,1.0,0,614334.0,-78.5,132.0,1.0,0,,38.0,STRAIGHT BALL,47.0,FRONTFOOT ON DRIVE,0.0,0.0,1,2.0,18,1,Leg stump,Good Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14,2.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,2.2,1.0,1.0,0,614336.0,-81.0,45.0,0.0,0,,38.0,STRAIGHT BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,2,2.0,18,1,Outside Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15,3.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,2.3,1.0,1.0,0,614340.0,190.5,146.5,4.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,3,2.0,22,1,Outside Off stump,Short Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16,4.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,2.4,1.0,1.0,0,614342.0,-86.5,23.5,0.0,0,,38.0,STRAIGHT BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,4,2.0,22,1,Outside Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17,5.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Mohammad Shami,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2.5,1.0,1.0,0,614344.0,-57.5,-23.0,1.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,5,2.0,23,1,Outside Off stump,Short Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18,6.0,1841,1,13,Chennai Super Kings,Sam Curran,Mohammad Shami,,3,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,2.6,1.0,1.0,0,614346.0,-155.0,188.5,4.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,6,2.0,27,1,Outside Leg stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
19,1.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Jaydev Unadkat,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,3.1,1.0,1.0,0,614352.0,-88.0,47.0,1.0,0,,47.0,SLOWER BALL,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,1,3.0,28,1,Leg stump,Good Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
20,2.0,1841,1,13,Chennai Super Kings,Sam Curran,Jaydev Unadkat,,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,3.2,1.0,1.0,0,614354.0,-156.0,29.0,1.0,0,,39.0,ANGLED IN,54.0,LEG GLANCE,0.0,0.0,2,3.0,29,1,Outside Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
21,3.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Jaydev Unadkat,,4,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,3.3,1.0,1.0,0,614357.0,-81.5,227.5,4.0,0,,47.0,SLOWER BALL,5.0,LOFTED OFF DRIVE,0.0,0.0,3,3.0,33,1,Outside Off stump,Short Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22,4.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Jaydev Unadkat,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,3.4,1.0,1.0,0,614360.0,-203.0,96.5,4.0,0,,39.0,ANGLED IN,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,4,3.0,37,1,Off stump,Full Toss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23,5.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Jaydev Unadkat,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,3.5,1.0,1.0,0,614362.0,-80.5,41.0,0.0,0,,39.0,ANGLED IN,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,5,3.0,37,1,Outside Off stump,Full Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
24,6.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Jaydev Unadkat,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,3.6,1.0,1.0,0,614363.0,-87.0,41.0,0.0,0,,39.0,ANGLED IN,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,6,3.0,37,1,Leg stump,Full Toss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
25,1.0,1841,1,13,Chennai Super Kings,Sam Curran,Harshal Patel,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,4.1,1.0,1.0,0,614364.0,39.5,112.5,1.0,0,,39.0,ANGLED IN,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,1,4.0,38,1,Outside Off stump,Short of Good Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
26,2.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Harshal Patel,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,4.2,1.0,1.0,0,614365.0,138.0,62.5,1.0,0,,47.0,SLOWER BALL,11.0,LOFTED ON DRIVE,0.0,0.0,2,4.0,39,1,Outside Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27,3.0,1841,1,13,Chennai Super Kings,Sam Curran,Harshal Patel,,5,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,4.3,1.0,1.0,0,614370.0,-145.0,50.0,0.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,3,4.0,39,2,Outside Off stump,Short Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28,4.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Harshal Patel,,5,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,4.4,1.0,1.0,0,614373.0,53.5,-145.5,4.0,0,,47.0,SLOWER BALL,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,4,4.0,43,2,Outside Off stump,Short of Good Length,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29,5.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Harshal Patel,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,4.5,1.0,1.0,0,614376.0,8.5,70.5,0.0,0,,38.0,STRAIGHT BALL,27.0,FORWARD PUSH,0.0,0.0,5,4.0,43,2,Outside Off stump,Full Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
30,6.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Harshal Patel,,5,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,4.6,1.0,1.0,0,614378.0,110.0,113.5,2.0,0,,47.0,SLOWER BALL,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,6,4.0,45,2,Outside Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
31,1.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Pat Cummins,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.1,1.0,1.0,0,614381.0,-60.5,119.5,1.0,0,,39.0,ANGLED IN,27.0,FORWARD PUSH,0.0,0.0,1,5.0,46,2,Off stump,Yorker,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32,2.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Pat Cummins,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.2,1.0,1.0,0,614384.0,-83.5,-29.0,1.0,0,,38.0,STRAIGHT BALL,70.0,STEP DOWN PULL SHOT,0.0,0.0,2,5.0,47,2,Outside Off stump,Short of Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
33,3.0,1841,1,13,Chennai Super Kings,Ayush Mhatre,Pat Cummins,,6,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,5.3,1.0,1.0,0,614388.0,-41.5,102.5,0.0,0,,39.0,ANGLED IN,5.0,LOFTED OFF DRIVE,0.0,0.0,3,5.0,47,3,Off stump,Full Length,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
34,4.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Pat Cummins,,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.4,1.0,1.0,0,614391.0,-54.0,96.5,1.0,0,,39.0,ANGLED IN,27.0,FORWARD PUSH,0.0,0.0,4,5.0,48,3,Outside Off stump,Full Length,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
35,5.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Pat Cummins,,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.5,1.0,1.0,0,614395.0,-159.5,-8.0,1.0,0,,39.0,ANGLED IN,40.0,FRONTFOOT FLICK,0.0,0.0,5,5.0,49,3,Outside Off stump,Good Length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36,6.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Pat Cummins,,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.6,1.0,1.0,0,614397.0,-80.0,-17.0,1.0,0,,39.0,ANGLED IN,27.0,FORWARD PUSH,0.0,0.0,6,5.0,50,3,Outside Off stump,Full Length,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,
37,1.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Zeeshan Ansari,,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,6.1,1.0,1.0,0,614400.0,-80.0,-17.0,0.0,0,,24.0,LEG SPIN,97.0,BACKFOOT PUSH,0.0,0.0,1,6.0,50,3,Outside Leg stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
38,2.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Zeeshan Ansari,,7,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,6.2,1.0,1.0,0,614403.0,-27.5,233.5,4.0,0,,24.0,LEG SPIN,58.0,BACKFOOT PULL SHOT,0.0,0.0,2,6.0,54,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
39,3.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Zeeshan Ansari,,7,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,6.3,1.0,1.0,0,614405.0,-114.0,-62.5,2.0,0,,24.0,LEG SPIN,36.0,CUT SHOT,0.0,0.0,3,6.0,56,3,Leg stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
40,4.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Zeeshan Ansari,,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,6.4,1.0,1.0,0,614407.0,-148.0,-38.5,1.0,0,,24.0,LEG SPIN,16.0,BACKFOOT SQUARE DRIVE,0.0,0.0,4,6.0,57,3,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
41,5.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Zeeshan Ansari,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,6.5,1.0,1.0,0,614408.0,72.5,-15.0,0.0,0,,24.0,LEG SPIN,97.0,BACKFOOT PUSH,0.0,0.0,5,6.0,57,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
42,6.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Zeeshan Ansari,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,6.6,1.0,1.0,0,614409.0,75.0,173.5,1.0,0,,28.0,GOOGLY,5.0,LOFTED OFF DRIVE,0.0,0.0,6,6.0,58,3,Outside Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
43,1.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Kamindu Mendis,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,7.1,1.0,1.0,0,614410.0,83.5,-16.5,0.0,0,,25.0,OFF SPIN,36.0,CUT SHOT,0.0,0.0,1,7.0,58,3,Outside Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
44,2.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Kamindu Mendis,,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,7.2,1.0,1.0,0,614411.0,83.5,-16.5,0.0,0,,25.0,OFF SPIN,54.0,LEG GLANCE,0.0,0.0,2,7.0,58,3,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
45,3.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Kamindu Mendis,,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,7.3,1.0,1.0,0,614412.0,63.0,-9.5,0.0,0,,25.0,OFF SPIN,97.0,BACKFOOT PUSH,0.0,0.0,3,7.0,58,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
46,4.0,1841,1,13,Chennai Super Kings,Ravindra Jadeja,Kamindu Mendis,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,7.4,1.0,1.0,0,614413.0,-139.0,65.0,1.0,0,,25.0,OFF SPIN,27.0,FORWARD PUSH,0.0,0.0,4,7.0,59,3,Outside Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
47,5.0,1841,1,13,Chennai Super Kings,Dewald Brevis,Kamindu Mendis,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,7.5,1.0,1.0,0,614414.0,-165.5,50.5,1.0,0,,10.0,ORTHODOX,36.0,CUT SHOT,0.0,0.0,5,7.0,60,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
